lower_step = preheat a large heavy skillet over medium heat for 3 minutes; METHOD is = preheat
lower_step = arrange fillets in a single layer on the prepared pan; METHOD is = arrange
lower_step = broil a few inches from the heat for 2 to 3 minutes; METHOD is = broil
lower_step = flip the fillets over and broil for a couple more minutes; METHOD is = flip
lower_step = remove the fillets from the oven and cover them with the parmesan cheese mixture on the top side; METHOD is = remove
lower_step = broil for 2 more minutes or until the topping is browned and fish flakes easily with a fork; METHOD is = broil
THERE IS NO METHOD IN lower_step = be careful not to over cook the fish; first_token is = be
THERE IS NO METHOD IN lower_step = in a slow cooker, mix cream of mushroom soup, dry onion soup mix and water; first_token is = in
lower_step = place pot roast in slow cooker and coat with soup mixture; METHOD is = place
lower_step = cook on high setting for 3 to 4 hours, or on low setting for 8 to 9 hours; METHOD is = cook
THERE IS NO METHOD IN lower_step = in a slow cooker, mix cream of mushroom soup, dry onion soup mix and water; first_token is = in
lower_step = place pot roast in slow cooker and coat with soup mixture; METHOD is = place
lower_step = cook on high setting for 3 to 4 hours, or on low setting for 8 to 9 hours; METHOD is = cook
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
THERE IS NO METHOD IN lower_step = lightly grease a 5x9 inch loaf pan; first_token is = lightly
lower_step = press the brown sugar in the bottom of the prepared loaf pan and spread the ketchup over the sugar; METHOD is = press
THERE IS NO METHOD IN lower_step = in a mixing bowl, mix thoroughly all remaining ingredients and shape into a loaf; first_token is = in
lower_step = place on top of the ketchup; METHOD is = place
lower_step = bake in preheated oven for 1 hour or until juices are clear; METHOD is = bake
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
THERE IS NO METHOD IN lower_step = lightly grease a 5x9 inch loaf pan; first_token is = lightly
lower_step = press the brown sugar in the bottom of the prepared loaf pan and spread the ketchup over the sugar; METHOD is = press
THERE IS NO METHOD IN lower_step = in a mixing bowl, mix thoroughly all remaining ingredients and shape into a loaf; first_token is = in
lower_step = place on top of the ketchup; METHOD is = place
lower_step = bake in preheated oven for 1 hour or until juices are clear; METHOD is = bake
lower_step = bring a large pot of lightly salted water to a boil; METHOD is = bring
lower_step = add ziti pasta, and cook until al dente, about 8 minutes; drain; METHOD is = add
THERE IS NO METHOD IN lower_step = in a large skillet, brown onion and ground beef over medium heat; first_token is = in
lower_step = add spaghetti sauce, and simmer 15 minutes; METHOD is = add
lower_step = preheat the oven to 350 degrees f (175 degrees c); METHOD is = preheat
lower_step = butter a 9x13 inch baking dish; METHOD is = butter
lower_step = layer as follows: 1/2 of the ziti, provolone cheese, sour cream, 1/2 sauce mixture, remaining ziti, mozzarella cheese and remaining sauce mixture; METHOD is = layer
lower_step = top with grated parmesan cheese; METHOD is = top
lower_step = bake for 30 minutes in the preheated oven, or until cheeses are melted; METHOD is = bake
lower_step = bring a large pot of lightly salted water to a boil; METHOD is = bring
lower_step = add ziti pasta, and cook until al dente, about 8 minutes; drain; METHOD is = add
THERE IS NO METHOD IN lower_step = in a large skillet, brown onion and ground beef over medium heat; first_token is = in
lower_step = add spaghetti sauce, and simmer 15 minutes; METHOD is = add
lower_step = preheat the oven to 350 degrees f (175 degrees c); METHOD is = preheat
lower_step = butter a 9x13 inch baking dish; METHOD is = butter
lower_step = layer as follows: 1/2 of the ziti, provolone cheese, sour cream, 1/2 sauce mixture, remaining ziti, mozzarella cheese and remaining sauce mixture; METHOD is = layer
lower_step = top with grated parmesan cheese; METHOD is = top
lower_step = bake for 30 minutes in the preheated oven, or until cheeses are melted; METHOD is = bake
THERE IS NO METHOD IN lower_step = in a small saucepan over low heat, combine the cornstarch, cold water, sugar, soy sauce, vinegar, garlic, ginger and ground black pepper; first_token is = in
lower_step = let simmer, stirring frequently, until sauce thickens and bubbles; METHOD is = let
lower_step = preheat oven to 425 degrees f (220 degrees c); METHOD is = preheat
lower_step = place chicken pieces in a lightly greased 9x13 inch baking dish; METHOD is = place
lower_step = brush chicken with the sauce; METHOD is = brush
lower_step = turn pieces over, and brush again; METHOD is = turn
lower_step = bake in the preheated oven for 30 minutes; METHOD is = bake
lower_step = turn pieces over, and bake for another 30 minutes, until no longer pink and juices run clear; METHOD is = turn
lower_step = brush with sauce every 10 minutes during cooking; METHOD is = brush
THERE IS NO METHOD IN lower_step = in a small saucepan over low heat, combine the cornstarch, cold water, sugar, soy sauce, vinegar, garlic, ginger and ground black pepper; first_token is = in
lower_step = let simmer, stirring frequently, until sauce thickens and bubbles; METHOD is = let
lower_step = preheat oven to 425 degrees f (220 degrees c); METHOD is = preheat
lower_step = place chicken pieces in a lightly greased 9x13 inch baking dish; METHOD is = place
lower_step = brush chicken with the sauce; METHOD is = brush
lower_step = turn pieces over, and brush again; METHOD is = turn
lower_step = bake in the preheated oven for 30 minutes; METHOD is = bake
lower_step = turn pieces over, and bake for another 30 minutes, until no longer pink and juices run clear; METHOD is = turn
lower_step = brush with sauce every 10 minutes during cooking; METHOD is = brush
THERE IS NO METHOD IN lower_step = in a medium skillet over medium heat, brown the ground beef, onion, and green pepper; drain off liquids; first_token is = in
lower_step = stir in the garlic powder, mustard, ketchup, and brown sugar; mix thoroughly; METHOD is = stir
lower_step = reduce heat, and simmer for 30 minutes; METHOD is = reduce
lower_step = season with salt and pepper; METHOD is = season
THERE IS NO METHOD IN lower_step = in a medium skillet over medium heat, brown the ground beef, onion, and green pepper; drain off liquids; first_token is = in
lower_step = stir in the garlic powder, mustard, ketchup, and brown sugar; mix thoroughly; METHOD is = stir
lower_step = reduce heat, and simmer for 30 minutes; METHOD is = reduce
lower_step = season with salt and pepper; METHOD is = season
lower_step = pound chicken breasts if they are too thick; METHOD is = pound
lower_step = place a cheese and ham slice on each breast within 1/2 inch of the edges; METHOD is = place
lower_step = fold the edges of the chicken over the filling, and secure with toothpicks; METHOD is = fold
lower_step = mix the flour and paprika in a small bowl, and coat the chicken pieces; METHOD is = mix
lower_step = heat the butter in a large skillet over medium-high heat, and cook the chicken until browned on all sides; METHOD is = heat
lower_step = add the wine and bouillon; METHOD is = add
lower_step = reduce heat to low, cover, and simmer for 30 minutes, until chicken is no longer pink and juices run clear; METHOD is = reduce
lower_step = remove the toothpicks, and transfer the breasts to a warm platter; METHOD is = remove
lower_step = blend the cornstarch with the cream in a small bowl, and whisk slowly into the skillet; METHOD is = blend
lower_step = cook, stirring until thickened, and pour over the chicken; METHOD is = cook
lower_step = serve warm; METHOD is = serve
lower_step = pound chicken breasts if they are too thick; METHOD is = pound
lower_step = place a cheese and ham slice on each breast within 1/2 inch of the edges; METHOD is = place
lower_step = fold the edges of the chicken over the filling, and secure with toothpicks; METHOD is = fold
lower_step = mix the flour and paprika in a small bowl, and coat the chicken pieces; METHOD is = mix
lower_step = heat the butter in a large skillet over medium-high heat, and cook the chicken until browned on all sides; METHOD is = heat
lower_step = add the wine and bouillon; METHOD is = add
lower_step = reduce heat to low, cover, and simmer for 30 minutes, until chicken is no longer pink and juices run clear; METHOD is = reduce
lower_step = remove the toothpicks, and transfer the breasts to a warm platter; METHOD is = remove
lower_step = blend the cornstarch with the cream in a small bowl, and whisk slowly into the skillet; METHOD is = blend
lower_step = cook, stirring until thickened, and pour over the chicken; METHOD is = cook
lower_step = serve warm; METHOD is = serve
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
lower_step = rinse pork chops, pat dry, and season with garlic powder and seasoning salt to taste; METHOD is = rinse
lower_step = place the beaten eggs in a small bowl; METHOD is = place
lower_step = dredge the pork chops lightly in flour, dip in the egg, and coat liberally with bread crumbs; METHOD is = dredge
lower_step = heat the oil in a medium skillet over medium-high heat; METHOD is = heat
lower_step = fry the pork chops 5 minutes per side, or until the breading appears well browned; METHOD is = fry
lower_step = transfer the chops to a 9x13 inch baking dish, and cover with foil; METHOD is = transfer
lower_step = bake in the preheated oven for 1 hour; METHOD is = bake
THERE IS NO METHOD IN lower_step = while baking, combine the cream of mushroom soup, milk and white wine in a medium bowl; first_token is = while
THERE IS NO METHOD IN lower_step = after the pork chops have baked for an hour, cover them with the soup mixture; first_token is = after
lower_step = replace foil, and bake for another 30 minutes; METHOD is = replace
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
lower_step = rinse pork chops, pat dry, and season with garlic powder and seasoning salt to taste; METHOD is = rinse
lower_step = place the beaten eggs in a small bowl; METHOD is = place
lower_step = dredge the pork chops lightly in flour, dip in the egg, and coat liberally with bread crumbs; METHOD is = dredge
lower_step = heat the oil in a medium skillet over medium-high heat; METHOD is = heat
lower_step = fry the pork chops 5 minutes per side, or until the breading appears well browned; METHOD is = fry
lower_step = transfer the chops to a 9x13 inch baking dish, and cover with foil; METHOD is = transfer
lower_step = bake in the preheated oven for 1 hour; METHOD is = bake
THERE IS NO METHOD IN lower_step = while baking, combine the cream of mushroom soup, milk and white wine in a medium bowl; first_token is = while
THERE IS NO METHOD IN lower_step = after the pork chops have baked for an hour, cover them with the soup mixture; first_token is = after
lower_step = replace foil, and bake for another 30 minutes; METHOD is = replace
lower_step = place chicken in a slow cooker; METHOD is = place
THERE IS NO METHOD IN lower_step = in a bowl, mix the barbecue sauce, italian salad dressing, brown sugar, and worcestershire sauce; first_token is = in
lower_step = pour over the chicken; METHOD is = pour
lower_step = cover, and cook 3 to 4 hours on high or 6 to 8 hours on low; METHOD is = cover
lower_step = place chicken in a slow cooker; METHOD is = place
THERE IS NO METHOD IN lower_step = in a bowl, mix the barbecue sauce, italian salad dressing, brown sugar, and worcestershire sauce; first_token is = in
lower_step = pour over the chicken; METHOD is = pour
lower_step = cover, and cook 3 to 4 hours on high or 6 to 8 hours on low; METHOD is = cover
lower_step = preheat oven to 425 degrees f (220 degrees c); METHOD is = preheat
lower_step = heat olive oil and garlic in a small saucepan over low heat until warmed, 1 to 2 minutes; METHOD is = heat
lower_step = transfer garlic and oil to a shallow bowl; METHOD is = transfer
lower_step = combine bread crumbs and parmesan cheese in a separate shallow bowl; METHOD is = combine
lower_step = dip chicken breasts in the olive oil-garlic mixture using tongs; transfer to bread crumb mixture and turn to evenly coat; METHOD is = dip
lower_step = transfer coated chicken to a shallow baking dish; METHOD is = transfer
lower_step = bake in the preheated oven until no longer pink and juices run clear, 30 to 35 minutes; METHOD is = bake
THERE IS NO METHOD IN lower_step = an instant-read thermometer inserted into the center should read at least 165 degrees f (74 degrees c); first_token is = an
lower_step = preheat oven to 425 degrees f (220 degrees c); METHOD is = preheat
lower_step = heat olive oil and garlic in a small saucepan over low heat until warmed, 1 to 2 minutes; METHOD is = heat
lower_step = transfer garlic and oil to a shallow bowl; METHOD is = transfer
lower_step = combine bread crumbs and parmesan cheese in a separate shallow bowl; METHOD is = combine
lower_step = dip chicken breasts in the olive oil-garlic mixture using tongs; transfer to bread crumb mixture and turn to evenly coat; METHOD is = dip
lower_step = transfer coated chicken to a shallow baking dish; METHOD is = transfer
lower_step = bake in the preheated oven until no longer pink and juices run clear, 30 to 35 minutes; METHOD is = bake
THERE IS NO METHOD IN lower_step = an instant-read thermometer inserted into the center should read at least 165 degrees f (74 degrees c); first_token is = an
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
THERE IS NO METHOD IN lower_step = in a large bowl, combine the beef, egg, onion, milk and bread or cracker crumbs; first_token is = in
lower_step = season with salt and pepper to taste and place in a lightly greased 5x9 inch loaf pan, or form into a loaf and place in a lightly greased 9x13 inch baking dish; METHOD is = season
THERE IS NO METHOD IN lower_step = in a separate small bowl, combine the brown sugar, mustard and ketchup; first_token is = in
lower_step = mix well and pour over the meatloaf; METHOD is = mix
lower_step = bake at 350 degrees f (175 degrees c) for 1 hour; METHOD is = bake
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
THERE IS NO METHOD IN lower_step = in a large bowl, combine the beef, egg, onion, milk and bread or cracker crumbs; first_token is = in
lower_step = season with salt and pepper to taste and place in a lightly greased 5x9 inch loaf pan, or form into a loaf and place in a lightly greased 9x13 inch baking dish; METHOD is = season
THERE IS NO METHOD IN lower_step = in a separate small bowl, combine the brown sugar, mustard and ketchup; first_token is = in
lower_step = mix well and pour over the meatloaf; METHOD is = mix
lower_step = bake at 350 degrees f (175 degrees c) for 1 hour; METHOD is = bake
THERE IS NO METHOD IN lower_step = in a shallow dish or bowl, mix together the flour, salt, pepper and oregano; first_token is = in
lower_step = coat chicken pieces in flour mixture; METHOD is = coat
THERE IS NO METHOD IN lower_step = in a large skillet, melt butter in oil over medium heat; first_token is = in
lower_step = place chicken in the pan, and lightly brown; METHOD is = place
lower_step =  turn over chicken pieces, and add mushrooms; METHOD is = turn
lower_step = pour in wine and sherry; METHOD is = pour
lower_step =  cover skillet; simmer chicken 10 minutes, turning once, until no longer pink and juices run clear; METHOD is = cover
THERE IS NO METHOD IN lower_step = in a shallow dish or bowl, mix together the flour, salt, pepper and oregano; first_token is = in
lower_step = coat chicken pieces in flour mixture; METHOD is = coat
THERE IS NO METHOD IN lower_step = in a large skillet, melt butter in oil over medium heat; first_token is = in
lower_step = place chicken in the pan, and lightly brown; METHOD is = place
lower_step =  turn over chicken pieces, and add mushrooms; METHOD is = turn
lower_step = pour in wine and sherry; METHOD is = pour
lower_step =  cover skillet; simmer chicken 10 minutes, turning once, until no longer pink and juices run clear; METHOD is = cover
lower_step = season salmon fillets with lemon pepper, garlic powder, and salt; METHOD is = season
THERE IS NO METHOD IN lower_step = in a small bowl, stir together soy sauce, brown sugar, water, and vegetable oil until sugar is dissolved; first_token is = in
lower_step = place fish in a large resealable plastic bag with the soy sauce mixture, seal, and turn to coat; METHOD is = place
lower_step = refrigerate for at least 2 hours; METHOD is = refrigerate
lower_step = preheat grill for medium heat; METHOD is = preheat
THERE IS NO METHOD IN lower_step = lightly oil grill grate; first_token is = lightly
lower_step = place salmon on the preheated grill, and discard marinade; METHOD is = place
lower_step = cook salmon for 6 to 8 minutes per side, or until the fish flakes easily with a fork; METHOD is = cook
lower_step = season salmon fillets with lemon pepper, garlic powder, and salt; METHOD is = season
THERE IS NO METHOD IN lower_step = in a small bowl, stir together soy sauce, brown sugar, water, and vegetable oil until sugar is dissolved; first_token is = in
lower_step = place fish in a large resealable plastic bag with the soy sauce mixture, seal, and turn to coat; METHOD is = place
lower_step = refrigerate for at least 2 hours; METHOD is = refrigerate
lower_step = preheat grill for medium heat; METHOD is = preheat
THERE IS NO METHOD IN lower_step = lightly oil grill grate; first_token is = lightly
lower_step = place salmon on the preheated grill, and discard marinade; METHOD is = place
lower_step = cook salmon for 6 to 8 minutes per side, or until the fish flakes easily with a fork; METHOD is = cook
lower_step = place the pork tenderloin in a slow cooker; pour the root beer over the meat; METHOD is = place
lower_step = cover and cook on low until well cooked and the pork shreds easily, 6 to 7 hours; METHOD is = cover
THERE IS NO METHOD IN lower_step = note: the actual length of time may vary according to individual slow cooker; first_token is = note
lower_step = drain well; METHOD is = drain
lower_step = stir in barbecue sauce; METHOD is = stir
lower_step = serve over hamburger buns; METHOD is = serve
lower_step = place the pork tenderloin in a slow cooker; pour the root beer over the meat; METHOD is = place
lower_step = cover and cook on low until well cooked and the pork shreds easily, 6 to 7 hours; METHOD is = cover
THERE IS NO METHOD IN lower_step = note: the actual length of time may vary according to individual slow cooker; first_token is = note
lower_step = drain well; METHOD is = drain
lower_step = stir in barbecue sauce; METHOD is = stir
lower_step = serve over hamburger buns; METHOD is = serve
THERE IS NO METHOD IN lower_step = in a small bowl, mix the maple syrup, soy sauce, garlic, garlic salt, and pepper; first_token is = in
lower_step = place salmon in a shallow glass baking dish, and coat with the maple syrup mixture; METHOD is = place
lower_step = cover the dish, and marinate salmon in the refrigerator 30 minutes, turning once; METHOD is = cover
lower_step = preheat oven to 400 degrees f (200 degrees c); METHOD is = preheat
lower_step = place the baking dish in the preheated oven, and bake salmon uncovered 20 minutes, or until easily flaked with a fork; METHOD is = place
THERE IS NO METHOD IN lower_step = in a small bowl, mix the maple syrup, soy sauce, garlic, garlic salt, and pepper; first_token is = in
lower_step = place salmon in a shallow glass baking dish, and coat with the maple syrup mixture; METHOD is = place
lower_step = cover the dish, and marinate salmon in the refrigerator 30 minutes, turning once; METHOD is = cover
lower_step = preheat oven to 400 degrees f (200 degrees c); METHOD is = preheat
lower_step = place the baking dish in the preheated oven, and bake salmon uncovered 20 minutes, or until easily flaked with a fork; METHOD is = place
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
THERE IS NO METHOD IN lower_step = lightly grease a large baking dish; first_token is = lightly
THERE IS NO METHOD IN lower_step = in a medium saucepan over medium heat, melt the butter and saute the green onion until tender (about 3 to 4 minutes); first_token is = in
lower_step = add the garlic powder, then stir in the green chiles, cream of mushroom soup and sour cream; METHOD is = add
lower_step = mix well; METHOD is = mix
lower_step = reserve 3/4 of this sauce and set aside; METHOD is = reserve
THERE IS NO METHOD IN lower_step = to the remaining 1/4 of the sauce in the saucepan, add the chicken and 1/2 cup of shredded cheddar cheese; first_token is = to
lower_step = stir together; METHOD is = stir
lower_step = fill each flour tortilla with the chicken mixture and roll up; METHOD is = fill
lower_step = place seam side down in the prepared baking dish; METHOD is = place
THERE IS NO METHOD IN lower_step = in a small bowl combine the reserved 3/4 of the sauce with the milk; first_token is = in
lower_step = spoon this mixture over the rolled tortillas and top with the remaining 1/2 cup of shredded cheddar cheese; METHOD is = spoon
lower_step = bake in the preheated oven for 30 to 35 minutes, or until cheese is bubbly; METHOD is = bake
lower_step = preheat oven to 350 degrees f (175 degrees c); METHOD is = preheat
THERE IS NO METHOD IN lower_step = lightly grease a large baking dish; first_token is = lightly
THERE IS NO METHOD IN lower_step = in a medium saucepan over medium heat, melt the butter and saute the green onion until tender (about 3 to 4 minutes); first_token is = in
lower_step = add the garlic powder, then stir in the green chiles, cream of mushroom soup and sour cream; METHOD is = add
lower_step = mix well; METHOD is = mix
lower_step = reserve 3/4 of this sauce and set aside; METHOD is = reserve
THERE IS NO METHOD IN lower_step = to the remaining 1/4 of the sauce in the saucepan, add the chicken and 1/2 cup of shredded cheddar cheese; first_token is = to
lower_step = stir together; METHOD is = stir
lower_step = fill each flour tortilla with the chicken mixture and roll up; METHOD is = fill
lower_step = place seam side down in the prepared baking dish; METHOD is = place
THERE IS NO METHOD IN lower_step = in a small bowl combine the reserved 3/4 of the sauce with the milk; first_token is = in
lower_step = spoon this mixture over the rolled tortillas and top with the remaining 1/2 cup of shredded cheddar cheese; METHOD is = spoon
lower_step = bake in the preheated oven for 30 to 35 minutes, or until cheese is bubbly; METHOD is = bake
lower_step = preheat oven to 375  degrees f (190 degrees c); METHOD is = preheat
lower_step = place chicken breasts in a lightly greased 9x13 inch baking dish; METHOD is = place
lower_step = sprinkle taco seasoning on both sides of chicken breasts, and pour salsa over all; METHOD is = sprinkle
lower_step = bake at 375 degrees f (190 degrees c) for 25 to 35 minutes, or until chicken is tender and juicy and its juices run clear; METHOD is = bake
lower_step = sprinkle chicken evenly with cheese, and continue baking for an additional 3 to 5 minutes, or until cheese is melted and bubbly; METHOD is = sprinkle
lower_step = top with sour cream if desired, and serve; METHOD is = top
lower_step = preheat oven to 375  degrees f (190 degrees c); METHOD is = preheat
lower_step = place chicken breasts in a lightly greased 9x13 inch baking dish; METHOD is = place
lower_step = sprinkle taco seasoning on both sides of chicken breasts, and pour salsa over all; METHOD is = sprinkle
lower_step = bake at 375 degrees f (190 degrees c) for 25 to 35 minutes, or until chicken is tender and juicy and its juices run clear; METHOD is = bake
lower_step = sprinkle chicken evenly with cheese, and continue baking for an additional 3 to 5 minutes, or until cheese is melted and bubbly; METHOD is = sprinkle
lower_step = top with sour cream if desired, and serve; METHOD is = top
THERE IS NO METHOD IN lower_step = in a small bowl, mix together salt, paprika, onion powder, thyme, white pepper, black pepper, cayenne pepper, and garlic powder; first_token is = in
lower_step = remove and discard giblets from chicken; METHOD is = remove
lower_step = rinse chicken cavity, and pat dry with paper towel; METHOD is = rinse
lower_step = rub each chicken inside and out with spice mixture; METHOD is = rub
lower_step = place 1 onion into the cavity of each chicken; METHOD is = place
lower_step = place chickens in a resealable bag or double wrap with plastic wrap; METHOD is = place
lower_step = refrigerate overnight, or at least 4 to 6 hours; METHOD is = refrigerate
lower_step = preheat oven to 250 degrees f (120 degrees c); METHOD is = preheat
lower_step = place chickens in a roasting pan; METHOD is = place
lower_step = bake uncovered for 5 hours, to a minimum internal temperature of 180 degrees f (85 degrees c); METHOD is = bake
lower_step = let the chickens stand for 10 minutes before carving; METHOD is = let
THERE IS NO METHOD IN lower_step = in a small bowl, mix together salt, paprika, onion powder, thyme, white pepper, black pepper, cayenne pepper, and garlic powder; first_token is = in
lower_step = remove and discard giblets from chicken; METHOD is = remove
lower_step = rinse chicken cavity, and pat dry with paper towel; METHOD is = rinse
lower_step = rub each chicken inside and out with spice mixture; METHOD is = rub
lower_step = place 1 onion into the cavity of each chicken; METHOD is = place
lower_step = place chickens in a resealable bag or double wrap with plastic wrap; METHOD is = place
lower_step = refrigerate overnight, or at least 4 to 6 hours; METHOD is = refrigerate
lower_step = preheat oven to 250 degrees f (120 degrees c); METHOD is = preheat
lower_step = place chickens in a roasting pan; METHOD is = place
lower_step = bake uncovered for 5 hours, to a minimum internal temperature of 180 degrees f (85 degrees c); METHOD is = bake
lower_step = let the chickens stand for 10 minutes before carving; METHOD is = let
